id,price,rooms,floor,full_area,living_area,kitchen_area,num_storeys,typical_panel,concrete_monolithic,old_brick,first_rental,adjacent_separate,ukrainian_brick,eurorenovation,satisfactory_condition,multilevel,kitchen_living_room,penthouse,old_panel,good_condition,pre_revolutionary,gas_block,repair_in_progress,free_planning,adjacent,separate,ukrainian_panel,Stalinka,excellent_condition,studio,designer_renovation,safe,shower_cabin,wardrobe,TV,hair_dryer,dishes,satellite_TV,DVD_player,washing_machine,fireplace,dishwashers,alarms,bed,counters,air_conditioning,refrigerator,jacuzzi,microwave,iron,cable_TV,lat,lon,district_lat,district_lon,min_dist_to_subway,dist_to_center,full_area_log,floor_other,num_storeys_other,living_area_log,kitchen_area_log,last_floor,first_floor,full_area|kitchen_area_log,dist_to_center|full_area_log,dist_to_center|full_area_log|kitchen_area,subway,district,needs_repairs
10801692,14000,2,17,79.0,50.0,13.0,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4552482,30.503844669594592,50.459437050000005,30.331931174544472,1.2194000817591029,1.305249816454572,4.382026634673881,17,25,3.912023005428146,2.6390573296152584,False,False,29.934931353506144,0.2978644187432492,1340.4915614988454,золоті ворота,Святошинський,0
10793555,20000,3,7,118.0,70.0,18.0,18,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,50.45183905,30.377214855800545,50.459437050000005,30.331931174544472,0.9603030415904349,10.190910025954866,4.77912349311153,7,18,4.248495242049359,2.9444389791664403,False,False,40.07554608362282,2.1323805590384315,21645.492895128133,житомирська,Святошинський,0
10825782,13000,3,6,72.0,50.0,10.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4410225,30.4905179,50.5079205,30.520662466796946,0.19221700351448365,2.3910686214034604,4.290459441148391,6,9,3.912023005428146,2.3978952727983707,False,False,30.026332182545733,0.5572989686073022,1721.5694074104913,вокзальна,Оболонський,0
10823650,13000,2,24,50.0,30.0,12.0,25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3895834,30.4802258,50.3844014,30.4870545,0.5205949393651669,7.366771571012157,3.9318256327243257,24,25,3.4011973816621555,2.5649493574615367,False,False,19.493562262564,1.8736262131512145,4420.062942607294,васильківська,Голосіївський,0
10823864,8500,1,7,42.0,25.0,10.0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.422083400000005,30.704542384790493,50.429108,30.6424672,1.5460265007719625,13.440290623016852,3.7612001156935615,7,18,3.218875824868201,2.3978952727983707,False,False,17.515360439818345,3.573404820162958,5644.922061667077,червоний хутір,Дарницький,0
10789810,20000,2,15,50.0,20.0,20.0,23,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3922071,30.6052386,50.429108,30.6424672,0.31034899999322646,8.844788877787614,3.9318256327243257,15,23,2.995732273553991,3.044522437723423,False,False,16.422936937652555,2.2495374169630056,8844.788877787614,славутич,Дарницький,0
10805910,15000,1,19,48.0,20.0,12.0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5040033,30.5065797,50.5079205,30.520662466796946,1.2805141816192926,6.02926192396191,3.8918202981106265,19,25,2.995732273553991,2.5649493574615367,False,False,18.71381977206144,1.5492138542185396,3472.85486820206,мінська,Оболонський,0
9970827,22800,2,5,60.0,32.0,23.0,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4014312,30.6008826,50.429108,30.6424672,0.803834673528336,7.895140543922711,4.110873864173311,5,25,3.4657359027997265,3.1780538303479458,False,False,18.87947882664749,1.9205504242612923,10895.29395061334,славутич,Дарницький,0
10614765,18000,1,2,51.0,18.0,22.0,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4328292,30.4774628,50.4398558,30.4886551,1.2476425699915874,3.64922840752911,3.951243718581428,2,19,2.8903717578961645,3.1354942159291497,False,False,16.26537843409385,0.923564494482576,4094.434273247661,вокзальна,Солом'янський,0
10786211,9000,1,1,40.0,19.0,9.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,50.5222227,30.49241363543395,50.5079205,30.520662466796946,0.3194179484129171,8.220881680289569,3.713572066704308,1,9,2.9444389791664403,2.302585092994046,False,True,17.37177927613007,2.21373963736898,2959.5174049042444,героїв дніпра,Оболонський,0
10773443,6000,1,1,32.0,16.0,7.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4632549,30.4367715,50.467421,30.463848,1.031214440616699,6.124488462844986,3.49650756146648,1,5,2.772588722239781,2.079441541679836,False,True,15.38874710281561,1.751601663997631,1371.8854156772768,шулявська,Шевченківський,0
10826623,13500,2,23,78.0,36.0,14.0,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4965216,30.4663999,50.5079205,30.520662466796946,2.528325260990373,6.402978703491101,4.3694478524670215,23,25,3.58351893845611,2.70805020110221,False,False,28.803011099370696,1.4653976702973883,6992.052744212282,мінська,Оболонський,0
10818170,15000,2,10,70.0,34.0,14.0,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,50.462651,30.374602,50.459437050000005,30.331931174544472,0.9808052362347665,10.461191162894682,4.262679877041316,10,20,3.5263605246161616,2.70805020110221,False,False,25.848856114819856,2.454134831761209,10251.967339636789,житомирська,Святошинський,0
10817337,15000,1,14,43.0,15.0,16.0,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3950496,30.6475657,50.429108,30.6424672,0.7108508165587795,10.927874645908682,3.784189633918261,14,25,2.70805020110221,2.833213344056216,False,False,15.17711332618473,2.887771412922993,7518.377756385174,осокорки,Дарницький,0
10804356,24500,3,10,124.0,68.0,17.0,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4648956,30.4448502087684,50.467421,30.463848,0.9308451844098397,5.616823907439973,4.8283137373023015,10,22,4.219507705176107,2.8903717578961645,False,False,42.901055776388006,1.163309638320693,11840.264796883464,шулявська,Шевченківський,0
10804349,14000,1,12,40.0,25.0,7.0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3916308,30.4681933,50.3844014,30.4870545,1.1888346954969002,7.541936889428245,3.713572066704308,12,14,3.218875824868201,2.079441541679836,False,False,19.23593387851952,2.030911681248589,2111.7423290399083,виставковий центр,Голосіївський,0
10817723,18000,1,30,40.0,22.0,10.0,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,50.3931615,30.603144,50.429108,30.6424672,0.13669827379111815,8.66579771311228,3.713572066704308,30,31,3.091042453358316,2.3978952727983707,False,False,16.68129565696985,2.3335477425655387,3466.3190852449125,славутич,Дарницький,0
10823316,16500,2,21,68.0,32.0,16.0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.404366,30.6223849,50.429108,30.6424672,0.8629616394813437,8.866667348845588,4.23410650459726,21,25,3.4657359027997265,2.833213344056216,False,False,24.00101642280376,2.094105884964972,9646.934075544,позняки,Дарницький,0
10823420,21900,2,13,40.0,24.0,10.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,50.429108,30.6424672,50.429108,30.6424672,3.07707136849366,8.973980074729107,3.713572066704308,13,24,3.1780538303479458,2.3978952727983707,False,False,16.68129565696985,2.416535861842925,3589.5920298916426,харківська,Дарницький,0
10827006,18000,1,10,40.0,30.0,10.0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,50.3927407,30.4742556,50.3844014,30.4870545,0.7568372461955718,7.228297217966074,3.713572066704308,10,16,3.4011973816621555,2.3978952727983707,False,False,16.68129565696985,1.9464540038887648,2891.31888718643,васильківська,Голосіївський,0
10818722,11000,2,12,44.0,20.0,16.0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4795689,30.6167223,50.4752831,30.6816924,2.5111894712447618,7.543780754456237,3.80666248977032,12,16,2.995732273553991,2.833213344056216,False,False,15.53006945004949,1.9817309190737848,5310.821651137191,чернігівська,Деснянський,0
10191054,16000,1,4,45.0,20.0,12.0,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4359989,30.411081,50.4398558,30.4886551,2.602966103776046,7.952532987434639,3.828641396489095,4,21,2.995732273553991,2.5649493574615367,False,False,17.544206036307603,2.0771161787905226,4294.367813214705,берестейська,Солом'янський,0
10824211,21000,2,11,110.0,55.0,21.0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,50.400227,30.6281682,50.429108,30.6424672,0.2511326970883305,9.46964244342326,4.709530201312334,11,25,4.007333185232471,3.091042453358316,False,False,35.58669984635397,2.0107403580901755,21874.87404430773,позняки,Дарницький,0
10816137,20000,3,18,83.0,45.0,20.0,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,50.41598815,30.6325418992396,50.429108,30.6424672,1.8966743985815586,8.82840758759305,4.430816798843313,18,25,3.80666248977032,3.044522437723423,False,False,27.26207531650324,1.9925011546173044,14655.156595404462,позняки,Дарницький,0
10725079,16000,2,11,90.0,45.0,18.0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.467421,30.463848,50.467421,30.463848,1.3228864895637769,4.45106237302907,4.51085950651685,11,18,3.80666248977032,2.9444389791664403,False,False,30.566094470559776,0.9867437384380092,7210.721044307093,лук'янівська,Шевченківський,0
10825423,10500,2,5,45.0,30.0,8.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.42932615,30.60365427764409,50.45182665,30.611397100290525,2.6260788824987977,6.349263494876113,3.828641396489095,5,9,3.4011973816621555,2.19722457733622,False,False,20.48038259910384,1.6583594119570602,2285.7348581554006,лівобережна,Дніпровський,0
10825325,76000,5,7,230.0,160.0,17.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,50.4475823,30.52675243088396,50.44582665,30.53806236407185,0.3333561519432248,0.5429569159391666,5.442417710521793,7,7,5.075173815233827,2.8903717578961645,True,False,79.57453894007452,0.0997639183206153,2122.961541322142,хрещатик,Печерський,0
10781657,74100,3,15,150.0,110.0,20.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,50.4118345,30.54564173169728,50.44582665,30.53806236407185,0.6156109461586274,4.657788501232659,5.017279836814924,15,23,4.700480365792417,3.044522437723423,False,False,49.26881081295766,0.9283493551736036,13973.365503697978,дружби народів,Печерський,0
10781671,79800,3,25,120.0,68.0,22.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,50.4098705,30.5465844,50.44582665,30.53806236407185,0.8420255821128269,4.8853675344684255,4.795790545596741,25,30,4.219507705176107,3.1354942159291497,False,False,38.27147866845612,1.0186782529428708,12897.370290996643,дружби народів,Печерський,0
10824075,11000,1,3,33.0,18.0,8.0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.391317,30.4633979,50.3844014,30.4870545,1.3236661896355204,7.745884979775824,3.5263605246161616,3,6,2.8903717578961645,2.19722457733622,False,False,15.018947239342817,2.196566382167901,2044.9136346608177,виставковий центр,Голосіївський,0
10096546,8000,1,5,25.0,16.0,5.0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4464131,30.4551199,50.4398558,30.4886551,0.7032594901248934,4.67989845988535,3.258096538021482,5,9,2.772588722239781,1.791759469228055,False,False,13.952765663781182,1.436390360221577,584.9873074856687,політехнічний інститут,Солом'янський,0
10812038,22762,2,6,60.0,32.0,9.0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4458352,30.5221735,50.44582665,30.53806236407185,0.14298903605257568,0.535499907862244,4.110873864173311,6,7,3.4657359027997265,2.302585092994046,False,False,26.05766891419511,0.1302642517273956,289.16995024561174,хрещатик,Печерський,0
9905996,17500,2,13,53.0,30.0,9.0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4398558,30.4886551,50.4398558,30.4886551,0.21641605974687894,2.5678877813370207,3.9889840465642745,13,25,3.4011973816621555,2.302585092994046,False,False,23.017607540872344,0.6437448110500094,1224.8824716977588,вокзальна,Солом'янський,0
10814768,22800,1,22,56.0,30.0,15.0,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4539453,30.4665608,50.467421,30.463848,0.4654277571345001,3.862704678233031,4.04305126783455,22,25,3.4011973816621555,2.772588722239781,False,False,20.19773057244549,0.9553934447885168,3244.671929715746,політехнічний інститут,Шевченківський,0
10679939,20000,2,8,77.0,65.0,12.0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.45008045,30.586455309033337,50.45182665,30.611397100290525,0.9763127909945417,4.671259991875281,4.356708826689592,8,30,4.174387269895637,2.5649493574615367,False,False,30.020085884348564,1.0721992627229802,4316.244232492759,гідропарк,Дніпровський,0
10827242,8500,1,5,31.0,15.0,7.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4621199,30.3595898,50.459437050000005,30.331931174544472,0.5436036040597724,11.512546865868266,3.4657359027997265,5,9,2.70805020110221,2.079441541679836,False,False,14.907848755852624,3.321818854277985,2498.2226698934137,академмістечко,Святошинський,0
10827225,15000,2,1,42.0,26.0,8.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4583437,30.5162212,50.467421,30.463848,0.4488753003744596,0.9226749436330678,3.7612001156935615,1,5,3.258096538021482,2.19722457733622,False,True,19.115023759163584,0.245313973001122,310.01878106071075,поштова площа,Шевченківський,0
10827216,9000,2,9,51.0,26.0,8.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.475,30.51265,50.475,30.51265,1.2196237171901378,2.7784808854471006,3.951243718581428,9,9,3.258096538021482,2.19722457733622,True,False,23.21110027898435,0.7031914716829031,1133.6202012624171,контрактова площа,Подільський,0
10826746,13000,2,5,59.0,36.0,12.0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.459437050000005,30.331931174544472,50.459437050000005,30.331931174544472,1.6122613740733729,13.44135673249414,4.0943445622221,5,9,3.58351893845611,2.5649493574615367,False,False,23.002403469825524,3.282908052369484,9516.480566605853,академмістечко,Святошинський,0
10824185,12000,3,16,77.0,48.0,10.0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3417391,30.5393656,50.3844014,30.4870545,6.414681419109503,12.176950075401818,4.356708826689592,16,18,3.871201010907891,2.3978952727983707,False,False,32.111494139666966,2.7949882720655377,9376.2515580594,іподром,Голосіївський,0
10792408,26000,2,8,54.0,20.0,17.0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,50.4170717,30.52861297461285,50.44582665,30.53806236407185,0.6678401977883821,3.76690209215836,4.007333185232471,8,16,2.995732273553991,2.8903717578961645,False,False,18.68271783810445,0.9400022204392362,3458.0161206013745,либідська,Печерський,0
10825958,34000,2,3,50.0,16.0,22.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4562682,30.4857321,50.467421,30.463848,0.752495182494134,2.5626784219345327,3.9318256327243257,3,10,2.772588722239781,3.1354942159291497,False,False,15.94644944519005,0.6517782478972437,2818.9462641279856,лук'янівська,Шевченківський,0
10827222,9000,1,2,40.0,23.0,10.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4188975,30.6189215,50.429108,30.6424672,2.3803591544441702,7.817235462624168,3.713572066704308,2,2,3.1354942159291497,2.3978952727983707,True,False,16.68129565696985,2.105044771505336,3126.8941850496667,позняки,Дарницький,0
10827016,15000,2,12,56.0,30.0,10.0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4279967,30.4454199,50.4398558,30.4886551,2.8215959056900313,5.906677556250723,4.04305126783455,12,19,3.4011973816621555,2.3978952727983707,False,False,23.3538139197578,1.4609455000590006,3307.739431500405,політехнічний інститут,Солом'янський,0
10827033,34200,3,5,65.0,40.0,12.0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4719371,30.4001923,50.467421,30.463848,1.4824476549805097,8.880624319146422,4.189654742026425,5,9,3.688879454113936,2.5649493574615367,False,False,25.341630941333204,2.119655405030129,6926.88696893421,нивки,Шевченківський,0
10724154,7000,1,4,55.0,18.0,15.0,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,50.4069927,30.615675698794163,50.429108,30.6424672,1.414041923538256,8.308747975968204,4.02535169073515,4,25,2.8903717578961645,2.772588722239781,False,False,19.83705681222325,2.0641048569971727,6854.717080173768,позняки,Дарницький,0
10803271,13000,2,9,75.0,37.0,18.0,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,50.394407400000006,30.64604139397302,50.429108,30.6424672,0.587012300264552,10.879571205855909,4.330733340286331,9,14,3.610917912644224,2.9444389791664403,False,False,25.471745392133148,2.5121775807920312,14687.421127905478,осокорки,Дарницький,0
10827209,11000,2,6,70.0,50.0,12.0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3831262,30.6966898,50.429108,30.6424672,2.548191761437626,14.58544125229274,4.262679877041316,6,16,3.912023005428146,2.5649493574615367,False,False,27.29098716758961,3.4216600056808284,12251.7706519259,бориспільська,Дарницький,0
10827207,30400,2,9,62.0,40.0,12.0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3996932,30.5118278,50.3844014,30.4870545,0.3471558308004964,5.692661807401712,4.143134726391533,9,16,3.688879454113936,2.5649493574615367,False,False,24.172017205579365,1.3739987191678271,4235.340384706873,голосіївська,Голосіївський,0
10827048,9500,1,3,38.0,20.0,8.0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4460742,30.6006508,50.45182665,30.611397100290525,0.7591448292491624,5.7012493749387865,3.6635616461296463,3,25,2.995732273553991,2.19722457733622,False,False,17.29454530590991,1.5562040237433554,1733.1798099813911,лівобережна,Дніпровський,0
10827039,11900,1,3,30.0,17.0,6.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3766884,30.4678426,50.3844014,30.4870545,0.1524707876095598,9.034585449929532,3.4339872044851463,3,12,2.833213344056216,1.9459101490553128,False,False,15.41695027109252,2.630931599899213,1626.225380987316,іподром,Голосіївський,0
10827031,7000,1,3,40.0,23.0,10.0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3976737,30.691433,50.429108,30.6424672,0.9868973669343775,13.484281522427734,3.713572066704308,3,27,3.1354942159291497,2.3978952727983707,False,False,16.68129565696985,3.631081147805665,5393.712608971093,бориспільська,Дарницький,0
10827025,11000,1,5,45.0,25.0,12.0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4164286,30.4529379,50.4398558,30.4886551,3.4397824846594016,6.130414108538233,3.828641396489095,5,13,3.218875824868201,2.5649493574615367,False,False,17.544206036307603,1.6011983034399324,3310.423618610645,васильківська,Солом'янський,0
10826675,18000,2,11,72.0,50.0,13.0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5005398,30.4227236,50.475,30.51265,2.7511209259680647,8.903753105172004,4.290459441148391,11,25,3.912023005428146,2.6390573296152584,False,False,27.282469081676485,2.075244674213448,8333.912906440995,сирець,Подільський,0
10827012,18000,3,12,85.0,55.0,12.0,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4164286,30.4529379,50.4398558,30.4886551,3.4397824846594016,6.130414108538233,4.454347296253507,12,14,4.007333185232471,2.5649493574615367,False,False,33.13905584635881,1.3762766351187845,6253.022390708997,васильківська,Солом'янський,0
10826634,12500,1,4,25.0,13.0,5.0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4361338,30.489126,50.4398558,30.4886551,0.630916538372556,2.756858120845177,3.258096538021482,4,8,2.5649493574615367,1.791759469228055,False,False,13.952765663781182,0.846156057278558,344.6072651056471,вокзальна,Солом'янський,0
10826490,12000,2,20,45.0,25.0,12.0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5093648,30.4331647,50.475,30.51265,3.674513046214173,9.02169020724214,3.828641396489095,20,25,3.218875824868201,2.5649493574615367,False,False,17.544206036307603,2.3563685581823166,4871.712711910755,сирець,Подільський,0
10826487,17000,3,24,75.0,55.0,12.0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.429108,30.6424672,50.429108,30.6424672,3.07707136849366,8.973980074729107,4.330733340286331,24,25,4.007333185232471,2.5649493574615367,False,False,29.240343393846004,2.0721617725222914,8076.582067256197,харківська,Дарницький,0
10826374,15000,2,9,86.0,55.0,12.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4015908,30.6292203,50.429108,30.6424672,0.32129287406062595,9.44163417395252,4.465908118654584,9,25,4.007333185232471,2.5649493574615367,False,False,33.528927091610086,2.114157730767856,9743.766467519,позняки,Дарницький,0
10826407,16500,4,3,100.0,70.0,15.0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4169119,30.6518753,50.429108,30.6424672,1.6720625759847318,10.04384627690318,4.61512051684126,3,9,4.248495242049359,2.772588722239781,False,False,36.06737602222409,2.1762912236531404,15065.769415354767,харківська,Дарницький,0
